time: 2000000000
0 1 3723774 18674 1672 1581 1559 1531 1550 1561 1503 1536 1463 1285 1343 1272 1164 1143 1117 1126 1109 1086 1093 0 1104 1106 1051 1107 1091 1077 1100 1090 1068 1082 1084 971 966 983 944 887 904 854 866 829 816 0 854 816 779 814 766 738 792 784 721 737 764 805 792 814 769 762 781 759 714 729 732 0 710 690 688 674 694 657 683 641 676 637 642 626 621 624 614 609 594 601 607 599 590 0 566 619 569 591 583 588 579 534 529 543 519 514 521 529 525 496 535 523 492 555 481 0 524 510 487 512 508 500 501 523 488 514 472 510 501 480 505 495 502 472 495 501 0 484 486 503 477 487 491 463 483 481 494 479 467 506 465 472 459 477 459 479 471 464 0 461 485 451 461 447 470 461 459 460 460 441 455 456 457 467 440 474 441 464 439 452 0 472 461 430 466 465 439 452 445 440 445 451 444 448 431 445 434 433 434 441 451 429 0 423 431 418 447 439 417 427 428 435 440 409 436 420 428 410 434 419 419 421 422 402 0 445 390 417 424 408 411 417 413 420 417 411 415 406 432 386 424 430 381 418 423 395 0 413 420 388 415 406 421 378 417 403 399 386 416 375 418 395 383 399 404 398 393 0 390 412 382 388 410 378 402 390 381 382 406 393 389 391 379 400 394 399 386 400 367 0 413 381 387 408 372 396 403 380 389 406 365 410 402 384 379 400 393 369 392 398 366 0 419 375 381 399 372 390 386 393 376 379 383 404 360 405 376 379 382 382 382 393 376 0 379 375 372 390 372 367 381 370 367 385 371 375 382 365 378 379 368 370 376 372 355 0 394 363 364 383 359 369 394 354 377 361 373 389 366 369 372 349 383 374 370 363 375 0 374 369 354 385 355 386 348 372 370 365 351 358 367 377 357 366 361 361 357 375 0 356 371 357 366 359 384 346 340 376 371 348 369 361 349 358 368 352 366 359 364 342 0 374 344 369 363 342 373 365 363 366 350 364 363 358 372 363 361 364 361 372 357 381 0 373 360 369 390 357 392 376 379 373 400 375 382 388 395 368 395 404 376 405 398 405 0 399 410 409 415 407 429 426 435 455 436 453 460 474 470 467 488 498 493 527 496 532 0 582 606 704 717 742 617 497 540 572 588 652 768 821 760 818 893 548 444 471 603 716 0 716 673 592 406 370 259 293 305 243 252 282 370 403 236 110 76 64 84 75 87 0 80 99 118 139 75 40 42 43 42 54 47 51 53 58 47 62 55 59 76 77 74 0 86 104 43 21 22 28 21 23 22 51 23 17 23 19 22 18 19 19 24 21 22 0 24 18 22 27 19 27 23 27 21 27 27 27 24 32 27 26 32 25 29 37 31 0 36 38 40 41 45 51 63 81 86 28 8 11 9 8 12 10 9 8 11 7 13 0 8 9 11 7 9 10 12 8 9 10 10 11 10 10 7 14 8 13 7 9 13 0 9 10 9 13 9 10 11 12 8 9 13 9 14 7 11 11 12 8 13 9 0 12 9 11 11 13 8 13 12 11 11 11 11 13 10 11 15 7 15 10 13 15 0 13 11 12 15 11 13 13 14 11 15 15 15 11 18 14 13 18 11 18 18 14 0 21 17 13 20 16 18 18 20 17 21 23 19 16 23 22 28 26 26 32 32 39 0 50 62 16 10 8 12 9 9 9 14 13 10 12 10 12 13 15 11 17 12 15 0 20 14 21 24 24 27 26 31 40 65 54 2
0 2 4000001
0 3 4000001
0 4 4000001
0 5 4000001
0 6 4000001
0 7 4000001
0 8 4000001
0 9 4000001
0 10 4000001
0 11 4000001
0 12 4000001
0 13 4000001
0 14 4000001
0 15 4000001
0 16 4000001
0 17 4000001
0 18 4000001
0 19 4000001
0 20 4000001
0 21 4000001
0 22 4000001
0 23 4000001
0 24 4000001
0 25 4000001
0 26 4000001
0 27 4000001
0 28 4000001
0 29 4000001
0 30 4000001
0 31 4000001
0 32 4000001
0 33 4000001
0 34 4000001
0 35 4000001
0 36 4000001
0 37 4000001
0 38 4000001
0 39 4000001
0 40 4000001
0 41 4000001
0 42 4000001
0 43 4000001
0 44 4000001
0 45 4000001
0 46 4000001
0 47 4000001
0 48 4000001
0 49 4000001
0 50 4000001
0 51 4000001
0 52 4000001
0 53 4000001
0 54 4000001
0 55 4000001
0 56 4000001
0 57 4000001
0 58 4000001
0 59 4000001
0 60 4000001
0 61 4000001
0 62 4000001
0 63 4000001
0 64 4000001
0 65 4000001
time: 2500000000
0 1 4723774 18674 1672 1581 1559 1531 1550 1561 1503 1536 1463 1285 1343 1272 1164 1143 1117 1126 1109 1086 1093 0 1104 1106 1051 1107 1091 1077 1100 1090 1068 1082 1084 971 966 983 944 887 904 854 866 829 816 0 854 816 779 814 766 738 792 784 721 737 764 805 792 814 769 762 781 759 714 729 732 0 710 690 688 674 694 657 683 641 676 637 642 626 621 624 614 609 594 601 607 599 590 0 566 619 569 591 583 588 579 534 529 543 519 514 521 529 525 496 535 523 492 555 481 0 524 510 487 512 508 500 501 523 488 514 472 510 501 480 505 495 502 472 495 501 0 484 486 503 477 487 491 463 483 481 494 479 467 506 465 472 459 477 459 479 471 464 0 461 485 451 461 447 470 461 459 460 460 441 455 456 457 467 440 474 441 464 439 452 0 472 461 430 466 465 439 452 445 440 445 451 444 448 431 445 434 433 434 441 451 429 0 423 431 418 447 439 417 427 428 435 440 409 436 420 428 410 434 419 419 421 422 402 0 445 390 417 424 408 411 417 413 420 417 411 415 406 432 386 424 430 381 418 423 395 0 413 420 388 415 406 421 378 417 403 399 386 416 375 418 395 383 399 404 398 393 0 390 412 382 388 410 378 402 390 381 382 406 393 389 391 379 400 394 399 386 400 367 0 413 381 387 408 372 396 403 380 389 406 365 410 402 384 379 400 393 369 392 398 366 0 419 375 381 399 372 390 386 393 376 379 383 404 360 405 376 379 382 382 382 393 376 0 379 375 372 390 372 367 381 370 367 385 371 375 382 365 378 379 368 370 376 372 355 0 394 363 364 383 359 369 394 354 377 361 373 389 366 369 372 349 383 374 370 363 375 0 374 369 354 385 355 386 348 372 370 365 351 358 367 377 357 366 361 361 357 375 0 356 371 357 366 359 384 346 340 376 371 348 369 361 349 358 368 352 366 359 364 342 0 374 344 369 363 342 373 365 363 366 350 364 363 358 372 363 361 364 361 372 357 381 0 373 360 369 390 357 392 376 379 373 400 375 382 388 395 368 395 404 376 405 398 405 0 399 410 409 415 407 429 426 435 455 436 453 460 474 470 467 488 498 493 527 496 532 0 582 606 704 717 742 617 497 540 572 588 652 768 821 760 818 893 548 444 471 603 716 0 716 673 592 406 370 259 293 305 243 252 282 370 403 236 110 76 64 84 75 87 0 80 99 118 139 75 40 42 43 42 54 47 51 53 58 47 62 55 59 76 77 74 0 86 104 43 21 22 28 21 23 22 51 23 17 23 19 22 18 19 19 24 21 22 0 24 18 22 27 19 27 23 27 21 27 27 27 24 32 27 26 32 25 29 37 31 0 36 38 40 41 45 51 63 81 86 28 8 11 9 8 12 10 9 8 11 7 13 0 8 9 11 7 9 10 12 8 9 10 10 11 10 10 7 14 8 13 7 9 13 0 9 10 9 13 9 10 11 12 8 9 13 9 14 7 11 11 12 8 13 9 0 12 9 11 11 13 8 13 12 11 11 11 11 13 10 11 15 7 15 10 13 15 0 13 11 12 15 11 13 13 14 11 15 15 15 11 18 14 13 18 11 18 18 14 0 21 17 13 20 16 18 18 20 17 21 23 19 16 23 22 28 26 26 32 32 39 0 50 62 16 10 8 12 9 9 9 14 13 10 12 10 12 13 15 11 17 12 15 0 20 14 21 24 24 27 26 31 40 65 54 2
0 2 5000001
0 3 5000001
0 4 5000001
0 5 5000001
0 6 5000001
0 7 5000001
0 8 5000001
0 9 5000001
0 10 5000001
0 11 5000001
0 12 5000001
0 13 5000001
0 14 5000001
0 15 5000001
0 16 5000001
0 17 5000001
0 18 5000001
0 19 5000001
0 20 5000001
0 21 5000001
0 22 5000001
0 23 5000001
0 24 5000001
0 25 5000001
0 26 5000001
0 27 5000001
0 28 5000001
0 29 5000001
0 30 5000001
0 31 5000001
0 32 5000001
0 33 5000001
0 34 5000001
0 35 5000001
0 36 5000001
0 37 5000001
0 38 5000001
0 39 5000001
0 40 5000001
0 41 5000001
0 42 5000001
0 43 5000001
0 44 5000001
0 45 5000001
0 46 5000001
0 47 5000001
0 48 5000001
0 49 5000001
0 50 5000001
0 51 5000001
0 52 5000001
0 53 5000001
0 54 5000001
0 55 5000001
0 56 5000001
0 57 5000001
0 58 5000001
0 59 5000001
0 60 5000001
0 61 5000001
0 62 5000001
0 63 5000001
0 64 5000001
0 65 5000001
time: 2600000000
0 1 5723774 18674 1672 1581 1559 1531 1550 1561 1503 1536 1463 1285 1343 1272 1164 1143 1117 1126 1109 1086 1093 0 1104 1106 1051 1107 1091 1077 1100 1090 1068 1082 1084 971 966 983 944 887 904 854 866 829 816 0 854 816 779 814 766 738 792 784 721 737 764 805 792 814 769 762 781 759 714 729 732 0 710 690 688 674 694 657 683 641 676 637 642 626 621 624 614 609 594 601 607 599 590 0 566 619 569 591 583 588 579 534 529 543 519 514 521 529 525 496 535 523 492 555 481 0 524 510 487 512 508 500 501 523 488 514 472 510 501 480 505 495 502 472 495 501 0 484 486 503 477 487 491 463 483 481 494 479 467 506 465 472 459 477 459 479 471 464 0 461 485 451 461 447 470 461 459 460 460 441 455 456 457 467 440 474 441 464 439 452 0 472 461 430 466 465 439 452 445 440 445 451 444 448 431 445 434 433 434 441 451 429 0 423 431 418 447 439 417 427 428 435 440 409 436 420 428 410 434 419 419 421 422 402 0 445 390 417 424 408 411 417 413 420 417 411 415 406 432 386 424 430 381 418 423 395 0 413 420 388 415 406 421 378 417 403 399 386 416 375 418 395 383 399 404 398 393 0 390 412 382 388 410 378 402 390 381 382 406 393 389 391 379 400 394 399 386 400 367 0 413 381 387 408 372 396 403 380 389 406 365 410 402 384 379 400 393 369 392 398 366 0 419 375 381 399 372 390 386 393 376 379 383 404 360 405 376 379 382 382 382 393 376 0 379 375 372 390 372 367 381 370 367 385 371 375 382 365 378 379 368 370 376 372 355 0 394 363 364 383 359 369 394 354 377 361 373 389 366 369 372 349 383 374 370 363 375 0 374 369 354 385 355 386 348 372 370 365 351 358 367 377 357 366 361 361 357 375 0 356 371 357 366 359 384 346 340 376 371 348 369 361 349 358 368 352 366 359 364 342 0 374 344 369 363 342 373 365 363 366 350 364 363 358 372 363 361 364 361 372 357 381 0 373 360 369 390 357 392 376 379 373 400 375 382 388 395 368 395 404 376 405 398 405 0 399 410 409 415 407 429 426 435 455 436 453 460 474 470 467 488 498 493 527 496 532 0 582 606 704 717 742 617 497 540 572 588 652 768 821 760 818 893 548 444 471 603 716 0 716 673 592 406 370 259 293 305 243 252 282 370 403 236 110 76 64 84 75 87 0 80 99 118 139 75 40 42 43 42 54 47 51 53 58 47 62 55 59 76 77 74 0 86 104 43 21 22 28 21 23 22 51 23 17 23 19 22 18 19 19 24 21 22 0 24 18 22 27 19 27 23 27 21 27 27 27 24 32 27 26 32 25 29 37 31 0 36 38 40 41 45 51 63 81 86 28 8 11 9 8 12 10 9 8 11 7 13 0 8 9 11 7 9 10 12 8 9 10 10 11 10 10 7 14 8 13 7 9 13 0 9 10 9 13 9 10 11 12 8 9 13 9 14 7 11 11 12 8 13 9 0 12 9 11 11 13 8 13 12 11 11 11 11 13 10 11 15 7 15 10 13 15 0 13 11 12 15 11 13 13 14 11 15 15 15 11 18 14 13 18 11 18 18 14 0 21 17 13 20 16 18 18 20 17 21 23 19 16 23 22 28 26 26 32 32 39 0 50 62 16 10 8 12 9 9 9 14 13 10 12 10 12 13 15 11 17 12 15 0 20 14 21 24 24 27 26 31 40 65 54 2
0 2 6000001
0 3 6000001
0 4 6000001
0 5 6000001
0 6 6000001
0 7 6000001
0 8 6000001
0 9 6000001
0 10 6000001
0 11 6000001
0 12 6000001
0 13 6000001
0 14 6000001
0 15 6000001
0 16 6000001
0 17 6000001
0 18 6000001
0 19 6000001
0 20 6000001
0 21 6000001
0 22 6000001
0 23 6000001
0 24 6000001
0 25 6000001
0 26 6000001
0 27 6000001
0 28 6000001
0 29 6000001
0 30 6000001
0 31 6000001
0 32 6000001
0 33 6000001
0 34 6000001
0 35 6000001
0 36 6000001
0 37 6000001
0 38 6000001
0 39 6000001
0 40 6000001
0 41 6000001
0 42 6000001
0 43 6000001
0 44 6000001
0 45 6000001
0 46 6000001
0 47 6000001
0 48 6000001
0 49 6000001
0 50 6000001
0 51 6000001
0 52 6000001
0 53 6000001
0 54 6000001
0 55 6000001
0 56 6000001
0 57 6000001
0 58 6000001
0 59 6000001
0 60 6000001
0 61 6000001
0 62 6000001
0 63 6000001
0 64 6000001
0 65 6000001
time: 2700000000
